"serverTime","source","sign","sourceTime","logLevel","process","message"
"Mon May 29 2017 16:44:29 GMT-0400 (EDT)","server","server","Mon May 29 2017 16:44:29 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 16:47:24 GMT-0400 (EDT)","server","server","Mon May 29 2017 16:47:24 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 16:47:24 GMT-0400 (EDT)","server","server","Mon May 29 2017 16:47:24 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 16:50:32 GMT-0400 (EDT)","server","server","Mon May 29 2017 16:50:32 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 16:50:32 GMT-0400 (EDT)","server","server","Mon May 29 2017 16:50:32 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 16:53:59 GMT-0400 (EDT)","server","testart","Mon May 29 2017 16:53:59 GMT-0400 (EDT)","4","checkHeartbeat","First heartbeat from existing sign"
"Mon May 29 2017 20:50:38 GMT-0400 (EDT)","server","server","Mon May 29 2017 20:50:38 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 20:50:38 GMT-0400 (EDT)","server","server","Mon May 29 2017 20:50:38 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 20:50:40 GMT-0400 (EDT)","server","testart","Mon May 29 2017 20:50:40 GMT-0400 (EDT)","4","checkHeartbeat","First heartbeat from existing sign"
"Mon May 29 2017 21:13:30 GMT-0400 (EDT)","server","server","Mon May 29 2017 21:13:30 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 21:13:30 GMT-0400 (EDT)","server","server","Mon May 29 2017 21:13:30 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 21:13:59 GMT-0400 (EDT)","server","testart","Mon May 29 2017 21:13:59 GMT-0400 (EDT)","4","checkHeartbeat","First heartbeat from existing sign"
"Mon May 29 2017 21:15:03 GMT-0400 (EDT)","server","server","Mon May 29 2017 21:15:03 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 21:15:03 GMT-0400 (EDT)","server","server","Mon May 29 2017 21:15:03 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 21:18:44 GMT-0400 (EDT)","server","testbat","Mon May 29 2017 21:18:44 GMT-0400 (EDT)","4","checkHeartbeat","First heartbeat from existing sign"
"Mon May 29 2017 21:19:25 GMT-0400 (EDT)","server","server","Mon May 29 2017 21:19:25 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 21:19:25 GMT-0400 (EDT)","server","server","Mon May 29 2017 21:19:25 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 21:22:56 GMT-0400 (EDT)","server","nextbus","Mon May 29 2017 21:22:56 GMT-0400 (EDT)","4","checkHeartbeat","First heartbeat from existing sign"
"Mon May 29 2017 21:35:29 GMT-0400 (EDT)","server","server","Mon May 29 2017 21:35:29 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 21:35:30 GMT-0400 (EDT)","server","server","Mon May 29 2017 21:35:30 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 21:40:03 GMT-0400 (EDT)","server","server","Mon May 29 2017 21:40:03 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 21:40:03 GMT-0400 (EDT)","server","server","Mon May 29 2017 21:40:03 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 21:42:06 GMT-0400 (EDT)","server","server","Mon May 29 2017 21:42:06 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 21:42:06 GMT-0400 (EDT)","server","server","Mon May 29 2017 21:42:06 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 21:43:12 GMT-0400 (EDT)","server","server","Mon May 29 2017 21:43:12 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 21:43:12 GMT-0400 (EDT)","server","server","Mon May 29 2017 21:43:12 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 21:44:11 GMT-0400 (EDT)","server","server","Mon May 29 2017 21:44:11 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 21:44:11 GMT-0400 (EDT)","server","server","Mon May 29 2017 21:44:11 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 21:45:10 GMT-0400 (EDT)","server","server","Mon May 29 2017 21:45:10 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 21:45:10 GMT-0400 (EDT)","server","server","Mon May 29 2017 21:45:10 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 21:48:09 GMT-0400 (EDT)","server","server","Mon May 29 2017 21:48:09 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 21:48:09 GMT-0400 (EDT)","server","server","Mon May 29 2017 21:48:09 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 21:50:19 GMT-0400 (EDT)","server","server","Mon May 29 2017 21:50:19 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 21:50:19 GMT-0400 (EDT)","server","server","Mon May 29 2017 21:50:19 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 21:51:16 GMT-0400 (EDT)","server","server","Mon May 29 2017 21:51:16 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 21:51:16 GMT-0400 (EDT)","server","server","Mon May 29 2017 21:51:16 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 21:56:17 GMT-0400 (EDT)","server","server","Mon May 29 2017 21:56:17 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 21:56:17 GMT-0400 (EDT)","server","server","Mon May 29 2017 21:56:17 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 21:59:02 GMT-0400 (EDT)","server","server","Mon May 29 2017 21:59:02 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 21:59:02 GMT-0400 (EDT)","server","server","Mon May 29 2017 21:59:02 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 21:59:51 GMT-0400 (EDT)","server","nextbus","Mon May 29 2017 21:59:51 GMT-0400 (EDT)","4","checkHeartbeat","First heartbeat from existing sign"
"Mon May 29 2017 22:03:34 GMT-0400 (EDT)","server","ruggles","Mon May 29 2017 22:03:34 GMT-0400 (EDT)","4","checkHeartbeat","First heartbeat from existing sign"
"Mon May 29 2017 22:04:40 GMT-0400 (EDT)","server","server","Mon May 29 2017 22:04:40 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 22:04:40 GMT-0400 (EDT)","server","server","Mon May 29 2017 22:04:40 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 22:06:31 GMT-0400 (EDT)","server","nextbus","Mon May 29 2017 22:06:31 GMT-0400 (EDT)","4","checkHeartbeat","First heartbeat from existing sign"
"Mon May 29 2017 22:08:27 GMT-0400 (EDT)","server","server","Mon May 29 2017 22:08:27 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 22:08:27 GMT-0400 (EDT)","server","server","Mon May 29 2017 22:08:27 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 22:09:27 GMT-0400 (EDT)","server","server","Mon May 29 2017 22:09:27 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 22:09:27 GMT-0400 (EDT)","server","server","Mon May 29 2017 22:09:27 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 22:09:51 GMT-0400 (EDT)","server","nextbus","Mon May 29 2017 22:09:51 GMT-0400 (EDT)","4","checkHeartbeat","First heartbeat from existing sign"
"Mon May 29 2017 22:11:01 GMT-0400 (EDT)","server","server","Mon May 29 2017 22:11:01 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 22:11:01 GMT-0400 (EDT)","server","server","Mon May 29 2017 22:11:01 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 22:12:04 GMT-0400 (EDT)","server","server","Mon May 29 2017 22:12:04 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 22:12:04 GMT-0400 (EDT)","server","server","Mon May 29 2017 22:12:04 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 22:13:15 GMT-0400 (EDT)","server","server","Mon May 29 2017 22:13:15 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 22:13:15 GMT-0400 (EDT)","server","server","Mon May 29 2017 22:13:15 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 22:16:37 GMT-0400 (EDT)","server","nextbus","Mon May 29 2017 22:16:37 GMT-0400 (EDT)","4","checkHeartbeat","First heartbeat from existing sign"
"Mon May 29 2017 22:16:46 GMT-0400 (EDT)","server","server","Mon May 29 2017 22:16:46 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 22:16:46 GMT-0400 (EDT)","server","server","Mon May 29 2017 22:16:46 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 22:20:53 GMT-0400 (EDT)","server","server","Mon May 29 2017 22:20:53 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 22:20:53 GMT-0400 (EDT)","server","server","Mon May 29 2017 22:20:53 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 22:21:37 GMT-0400 (EDT)","server","server","Mon May 29 2017 22:21:37 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 22:21:37 GMT-0400 (EDT)","server","server","Mon May 29 2017 22:21:37 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Tue May 30 2017 22:24:27 GMT-0400 (EDT)","server","server","Tue May 30 2017 22:24:27 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Tue May 30 2017 22:24:27 GMT-0400 (EDT)","server","server","Tue May 30 2017 22:24:27 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Sun Jul 30 2017 19:38:01 GMT-0400 (EDT)","server","server","Sun Jul 30 2017 19:38:01 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Sun Jul 30 2017 19:38:01 GMT-0400 (EDT)","server","server","Sun Jul 30 2017 19:38:01 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Sun Jul 30 2017 19:38:03 GMT-0400 (EDT)","server","undefined","Sun Jul 30 2017 19:38:03 GMT-0400 (EDT)","4","fileRequestHandlers.serveStatic","Could not find file ./public/js/main-built.js"
"Sun Jul 30 2017 19:39:02 GMT-0400 (EDT)","server","server","Sun Jul 30 2017 19:39:02 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Sun Jul 30 2017 19:39:02 GMT-0400 (EDT)","server","server","Sun Jul 30 2017 19:39:02 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Sun Jul 30 2017 19:41:03 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:41:03 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:41:04 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:41:04 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:41:07 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:41:07 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:41:10 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:41:10 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:41:13 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:41:13 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:41:16 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:41:16 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:41:20 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:41:20 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:41:23 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:41:23 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:41:26 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:41:26 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:41:29 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:41:29 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:41:32 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:41:32 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:41:35 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:41:35 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:41:38 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:41:38 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:41:41 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:41:41 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:41:44 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:41:44 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:41:48 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:41:48 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:41:51 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:41:51 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:41:55 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:41:55 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:41:59 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:41:59 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:42:03 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:42:03 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:42:03 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:42:03 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:42:07 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:42:07 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:42:11 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:42:11 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:42:14 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:42:14 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:42:17 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:42:17 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:42:21 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:42:21 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:42:25 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:42:25 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:42:29 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:42:29 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:42:33 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:42:33 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:42:37 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:42:37 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:42:41 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:42:41 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:42:44 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:42:44 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:42:48 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:42:48 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:42:52 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:42:52 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:42:55 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:42:55 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:42:59 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:42:59 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:43:03 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:43:03 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:43:04 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:43:04 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:43:07 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:43:07 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:43:12 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:43:12 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:43:15 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:43:15 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:43:19 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:43:19 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:43:23 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:43:23 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:43:27 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:43:27 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:43:30 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:43:30 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:43:33 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:43:33 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:43:37 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:43:37 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:43:40 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:43:40 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:43:43 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:43:43 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:43:46 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:43:46 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:43:49 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:43:49 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:43:52 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:43:52 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:43:55 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:43:55 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:43:58 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:43:58 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:44:02 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:44:02 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:44:04 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:44:04 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:44:05 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:44:05 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:44:08 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:44:08 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:44:11 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:44:11 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:44:14 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:44:14 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:44:18 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:44:18 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:44:21 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:44:21 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:44:23 GMT-0400 (EDT)","server","ashmont","Sun Jul 30 2017 19:44:23 GMT-0400 (EDT)","4","checkHeartbeat","First heartbeat from existing sign"
"Sun Jul 30 2017 19:44:24 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:44:24 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:44:27 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:44:27 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:44:30 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:44:30 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:44:33 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:44:33 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:44:37 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:44:37 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:44:41 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:44:41 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:44:45 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:44:45 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:44:49 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:44:49 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:44:53 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:44:53 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:44:57 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:44:57 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:45:01 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:45:01 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:45:05 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:45:05 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:45:05 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:45:05 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:45:09 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:45:09 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:45:13 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:45:13 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:45:17 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:45:17 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:45:21 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:45:21 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:45:25 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:45:25 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:45:30 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:45:30 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:45:33 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:45:33 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:45:37 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:45:37 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Sun Jul 30 2017 19:45:41 GMT-0400 (EDT)","sign","ashmont","Sun Jul 30 2017 19:45:41 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
