"serverTime","source","sign","sourceTime","logLevel","process","message"
"Wed Mar 07 2018 09:12:41 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:41 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:41 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:41 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:42 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:42 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:44 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:44 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:45 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:45 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:45 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:45 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:45 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:45 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:48 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:48 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:48 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:48 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:48 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:48 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:49 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:49 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:50 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:50 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:51 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:51 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:51 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:51 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:52 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:52 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:54 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:54 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:54 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:54 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:54 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:54 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:56 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:56 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:57 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:57 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:57 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:57 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:57 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:57 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:00 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:00 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:00 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:00 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:00 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:00 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:00 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:00 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:02 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:02 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:03 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:03 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:03 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:03 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:04 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:04 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:06 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:06 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:07 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:07 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:07 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:07 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:08 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:08 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:08 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:08 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:09 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:09 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:09 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:09 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:11 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:11 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:12 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:12 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:13 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:13 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:13 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:13 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:14 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:14 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:14 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:14 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:15 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:15 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:15 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:15 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:18 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:18 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:18 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:18 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:20 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:20 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:21 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:21 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:21 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:21 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:21 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:21 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:21 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:21 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:21 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:21 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:24 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:24 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:24 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:24 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:26 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:26 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:27 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:27 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:27 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:27 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:28 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:28 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:28 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:28 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:28 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:28 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:30 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:30 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:32 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:32 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:32 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:32 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:33 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:33 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:33 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:33 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:34 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:34 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:34 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:34 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:36 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:36 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:36 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:36 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:38 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:38 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:39 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:39 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:39 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:39 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:39 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:39 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:41 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:41 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:41 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:41 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:42 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:42 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:43 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:43 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:44 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:44 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:45 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:45 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:45 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:45 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:46 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:46 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:47 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:47 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:47 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:47 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:48 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:48 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:50 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:50 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:50 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:50 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:51 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:51 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:51 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:51 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:54 GMT-0500 (EST)","server","foresthillsV3","Wed Mar 07 2018 09:13:54 GMT-0500 (EST)","2","checkHeartbeat","Sign is back online"
"Wed Mar 07 2018 09:13:54 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:54 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:54 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:54 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:54 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:54 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:54 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:54 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:56 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:56 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:57 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:57 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:57 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:57 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:13:57 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:13:57 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:00 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:00 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:01 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:01 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:01 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:01 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:01 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:01 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:02 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:02 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:03 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:03 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:03 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:03 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:05 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:05 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:06 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:06 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:07 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:07 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:07 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:07 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:08 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:08 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:09 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:09 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:09 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:09 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:09 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:09 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:12 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:12 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:13 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:13 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:13 GMT-0500 (EST)","server","foresthillsV3","Wed Mar 07 2018 09:14:13 GMT-0500 (EST)","4","checkHeartbeat","Sign has reset (uptime was for 12 hours)"
"Wed Mar 07 2018 09:14:14 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:14 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:14 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:14 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:14 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:14 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:15 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:15 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:15 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:15 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:17 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:17 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:18 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:18 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:20 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:20 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:20 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:20 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:20 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:20 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:20 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:20 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:21 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:21 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:21 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:21 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:24 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:24 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:24 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:24 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:26 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:26 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:26 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:26 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:26 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:26 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:27 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:27 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:27 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:27 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:28 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:28 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:30 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:30 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:32 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:32 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:32 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:32 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:33 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:33 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:33 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:33 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:33 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:33 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:33 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:33 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:35 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:35 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:36 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:36 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:38 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:38 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:39 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:39 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:39 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:39 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:14:39 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:14:39 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
